Termin;Lärosäte;Program;Kön;Åldersgrupp;Antal
HT2015;;;Kvinnor;-24;15343
HT2015;;;Kvinnor;25-34;6418
HT2015;;;Kvinnor;35-;4966
HT2015;;;Kvinnor;Total;26727
HT2015;;;Män;-24;13071
HT2015;;;Män;25-34;3796
HT2015;;;Män;35-;1456
HT2015;;;Män;Total;18323
HT2015;;;Total;-24;28414
HT2015;;;Total;25-34;10214
HT2015;;;Total;35-;6422
HT2015;;;Total;Total;45050
HT2015;;Agronomexamen;Kvinnor;-24;116
HT2015;;Agronomexamen;Kvinnor;25-34;26
HT2015;;Agronomexamen;Kvinnor;35-;2
HT2015;;Agronomexamen;Kvinnor;Total;144
HT2015;;Agronomexamen;Män;-24;33
HT2015;;Agronomexamen;Män;25-34;5
HT2015;;Agronomexamen;Män;35-;3
HT2015;;Agronomexamen;Män;Total;41
HT2015;;Agronomexamen;Total;-24;149
HT2015;;Agronomexamen;Total;25-34;31
HT2015;;Agronomexamen;Total;35-;5
HT2015;;Agronomexamen;Total;Total;185
HT2015;;Apotekarexamen;Kvinnor;-24;150
HT2015;;Apotekarexamen;Kvinnor;25-34;9
HT2015;;Apotekarexamen;Kvinnor;35-;5
HT2015;;Apotekarexamen;Kvinnor;Total;164
HT2015;;Apotekarexamen;Män;-24;59
HT2015;;Apotekarexamen;Män;25-34;6
HT2015;;Apotekarexamen;Män;35-;2
HT2015;;Apotekarexamen;Män;Total;67
HT2015;;Apotekarexamen;Total;-24;209
HT2015;;Apotekarexamen;Total;25-34;15
HT2015;;Apotekarexamen;Total;35-;7
HT2015;;Apotekarexamen;Total;Total;231
HT2015;;Arbetsterapeutexamen;Kvinnor;-24;181
HT2015;;Arbetsterapeutexamen;Kvinnor;25-34;110
HT2015;;Arbetsterapeutexamen;Kvinnor;35-;60
HT2015;;Arbetsterapeutexamen;Kvinnor;Total;351
HT2015;;Arbetsterapeutexamen;Män;-24;30
HT2015;;Arbetsterapeutexamen;Män;25-34;29
HT2015;;Arbetsterapeutexamen;Män;35-;9
HT2015;;Arbetsterapeutexamen;Män;Total;68
HT2015;;Arbetsterapeutexamen;Total;-24;211
HT2015;;Arbetsterapeutexamen;Total;25-34;139
HT2015;;Arbetsterapeutexamen;Total;35-;69
HT2015;;Arbetsterapeutexamen;Total;Total;419
HT2015;;Arkitektexamen;Kvinnor;-24;170
HT2015;;Arkitektexamen;Kvinnor;25-34;49
HT2015;;Arkitektexamen;Kvinnor;35-;10
HT2015;;Arkitektexamen;Kvinnor;Total;229
HT2015;;Arkitektexamen;Män;-24;94
HT2015;;Arkitektexamen;Män;25-34;41
HT2015;;Arkitektexamen;Män;35-;9
HT2015;;Arkitektexamen;Män;Total;144
HT2015;;Arkitektexamen;Total;-24;264
HT2015;;Arkitektexamen;Total;25-34;90
HT2015;;Arkitektexamen;Total;35-;19
HT2015;;Arkitektexamen;Total;Total;373
HT2015;;Audionomexamen;Kvinnor;-24;41
HT2015;;Audionomexamen;Kvinnor;25-34;31
HT2015;;Audionomexamen;Kvinnor;35-;14
HT2015;;Audionomexamen;Kvinnor;Total;86
HT2015;;Audionomexamen;Män;-24;15
HT2015;;Audionomexamen;Män;25-34;13
HT2015;;Audionomexamen;Män;35-;6
HT2015;;Audionomexamen;Män;Total;34
HT2015;;Audionomexamen;Total;-24;56
HT2015;;Audionomexamen;Total;25-34;44
HT2015;;Audionomexamen;Total;35-;20
HT2015;;Audionomexamen;Total;Total;120
HT2015;;Barnmorskeexamen;Kvinnor;-24;6
HT2015;;Barnmorskeexamen;Kvinnor;25-34;133
HT2015;;Barnmorskeexamen;Kvinnor;35-;62
HT2015;;Barnmorskeexamen;Kvinnor;Total;201
HT2015;;Barnmorskeexamen;Män;25-34;1
HT2015;;Barnmorskeexamen;Män;Total;1
HT2015;;Barnmorskeexamen;Total;-24;6
HT2015;;Barnmorskeexamen;Total;25-34;134
HT2015;;Barnmorskeexamen;Total;35-;62
HT2015;;Barnmorskeexamen;Total;Total;202
HT2015;;Biomedicinsk analytikerexamen;Kvinnor;-24;307
HT2015;;Biomedicinsk analytikerexamen;Kvinnor;25-34;90
HT2015;;Biomedicinsk analytikerexamen;Kvinnor;35-;44
HT2015;;Biomedicinsk analytikerexamen;Kvinnor;Total;441
HT2015;;Biomedicinsk analytikerexamen;Män;-24;92
HT2015;;Biomedicinsk analytikerexamen;Män;25-34;39
HT2015;;Biomedicinsk analytikerexamen;Män;35-;12
HT2015;;Biomedicinsk analytikerexamen;Män;Total;143
HT2015;;Biomedicinsk analytikerexamen;Total;-24;399
HT2015;;Biomedicinsk analytikerexamen;Total;25-34;129
HT2015;;Biomedicinsk analytikerexamen;Total;35-;56
HT2015;;Biomedicinsk analytikerexamen;Total;Total;584
HT2015;;Brandingenjörsexamen;Kvinnor;-24;25
HT2015;;Brandingenjörsexamen;Kvinnor;25-34;3
HT2015;;Brandingenjörsexamen;Kvinnor;Total;28
HT2015;;Brandingenjörsexamen;Män;-24;49
HT2015;;Brandingenjörsexamen;Män;25-34;12
HT2015;;Brandingenjörsexamen;Män;Total;61
HT2015;;Brandingenjörsexamen;Total;-24;74
HT2015;;Brandingenjörsexamen;Total;25-34;15
HT2015;;Brandingenjörsexamen;Total;Total;89
HT2015;;Civilekonomexamen;Kvinnor;-24;683
HT2015;;Civilekonomexamen;Kvinnor;25-34;38
HT2015;;Civilekonomexamen;Kvinnor;35-;3
HT2015;;Civilekonomexamen;Kvinnor;Total;724
HT2015;;Civilekonomexamen;Män;-24;628
HT2015;;Civilekonomexamen;Män;25-34;67
HT2015;;Civilekonomexamen;Män;35-;10
HT2015;;Civilekonomexamen;Män;Total;705
HT2015;;Civilekonomexamen;Total;-24;1311
HT2015;;Civilekonomexamen;Total;25-34;105
HT2015;;Civilekonomexamen;Total;35-;13
HT2015;;Civilekonomexamen;Total;Total;1429
